Date & time of file creation	5/11/2017 9:23 AM							
Data file path	C:\Users\nbalfour\Documents\Banet lab laptop transfer\Swim Tunnel Data\Hopkins\sardine test 3 small tunnel.txt							
								
								
CALIBRATION DATA								
Parameter/Channel	N moving average	LO phase [r.U.]	HI phase [r.U.]	LO oxygen [%air saturation]	HI oxygen [%air saturation]	LO temperature [°C]	HI temperature [°C]	Salinity [‰]
SDWA0003000060      , CH 1	1	59.89	29.23	0.00	100.00	20.91	14.16	0.000
								
								
Date &Time [DD-MM-YYYY HH:MM:SS]	Time stamp code	Barometric pressure [hPa]	SDWA0003000060      , CH 1 phase [r.U.]	SDWA0003000060      , CH 1 temp [°C]	SDWA0003000060      , CH 1 O2 [mg/L]			
5/11/2017 9:53:59 AM	3577366439	1013.00	30.07	13.51	9.825
5/11/2017 9:54:00 AM	3577366440	1013.00	30.07	13.50	9.829
5/11/2017 9:54:01 AM	3577366441	1013.00	30.05	13.52	9.838
5/11/2017 9:54:02 AM	3577366442	1013.00	30.07	13.50	9.829
5/11/2017 9:54:03 AM	3577366443	1013.00	30.05	13.62	9.798
5/11/2017 9:54:04 AM	3577366444	1013.00	30.07	13.70	9.748
5/11/2017 9:54:05 AM	3577366445	1013.00	30.06	13.65	9.777
5/11/2017 9:54:06 AM	3577366446	1013.00	30.06	13.54	9.821
5/11/2017 9:54:07 AM	3577366447	1013.00	30.04	13.62	9.807
5/11/2017 9:54:08 AM	3577366448	1013.00	30.07	13.63	9.776
5/11/2017 9:54:09 AM	3577366449	1013.00	30.08	13.67	9.751
5/11/2017 9:54:10 AM	3577366450	1013.00	30.07	13.67	9.760
5/11/2017 9:54:11 AM	3577366451	1013.00	30.06	13.66	9.773
5/11/2017 9:54:12 AM	3577366452	1013.00	30.08	13.52	9.812
5/11/2017 9:54:13 AM	3577366453	1013.00	30.07	13.46	9.845
5/11/2017 9:54:14 AM	3577366454	1013.00	30.06	13.34	9.903
5/11/2017 9:54:15 AM	3577366455	1013.00	30.06	13.34	9.903
5/11/2017 9:54:16 AM	3577366456	1013.00	30.07	13.40	9.870
5/11/2017 9:54:17 AM	3577366457	1013.00	30.07	13.47	9.841
5/11/2017 9:54:18 AM	3577366458	1013.00	30.07	13.51	9.825
5/11/2017 9:54:19 AM	3577366459	1013.00	30.08	13.55	9.800
5/11/2017 9:54:20 AM	3577366460	1013.00	30.08	13.52	9.812
5/11/2017 9:54:21 AM	3577366461	1013.00	30.07	13.61	9.784
5/11/2017 9:54:22 AM	3577366462	1013.00	30.07	13.61	9.784
5/11/2017 9:54:23 AM	3577366463	1013.00	30.07	13.61	9.784
5/11/2017 9:54:24 AM	3577366464	1013.00	30.05	13.64	9.790
5/11/2017 9:54:25 AM	3577366465	1013.00	30.06	13.65	9.777
5/11/2017 9:54:26 AM	3577366466	1013.00	30.06	13.57	9.809
5/11/2017 9:54:27 AM	3577366467	1013.00	30.08	13.62	9.772
5/11/2017 9:54:28 AM	3577366468	1013.00	30.08	13.57	9.792
5/11/2017 9:54:29 AM	3577366469	1013.00	30.07	13.60	9.788
5/11/2017 9:54:30 AM	3577366470	1013.00	30.08	13.56	9.796
5/11/2017 9:54:31 AM	3577366471	1013.00	30.08	13.48	9.828
5/11/2017 9:54:32 AM	3577366472	1013.00	30.08	13.40	9.861
5/11/2017 9:54:33 AM	3577366473	1013.00	30.08	13.45	9.840
5/11/2017 9:54:34 AM	3577366474	1013.00	30.07	13.35	9.890
5/11/2017 9:54:35 AM	3577366475	1013.00	30.08	13.42	9.853
5/11/2017 9:54:36 AM	3577366476	1013.00	30.08	13.53	9.808
5/11/2017 9:54:37 AM	3577366477	1013.00	30.08	13.50	9.820
5/11/2017 9:54:38 AM	3577366478	1013.00	30.09	13.54	9.795
5/11/2017 9:54:39 AM	3577366479	1013.00	30.07	13.60	9.788
5/11/2017 9:54:40 AM	3577366480	1013.00	30.06	13.57	9.809
5/11/2017 9:54:41 AM	3577366481	1013.00	30.08	13.62	9.772
5/11/2017 9:54:42 AM	3577366482	1013.00	30.06	13.67	9.769
5/11/2017 9:54:43 AM	3577366483	1013.00	30.07	13.54	9.813
5/11/2017 9:54:44 AM	3577366484	1013.00	30.08	13.42	9.853
5/11/2017 9:54:45 AM	3577366485	1013.00	30.07	13.42	9.862
5/11/2017 9:54:46 AM	3577366486	1013.00	30.08	13.44	9.845
5/11/2017 9:54:47 AM	3577366487	1013.00	30.07	13.43	9.857
5/11/2017 9:54:48 AM	3577366488	1013.00	30.07	13.47	9.841
5/11/2017 9:54:49 AM	3577366489	1013.00	30.07	13.58	9.797
5/11/2017 9:54:50 AM	3577366490	1013.00	30.08	13.70	9.739
5/11/2017 9:54:51 AM	3577366491	1013.00	30.07	13.60	9.788
5/11/2017 9:54:52 AM	3577366492	1013.00	30.08	13.54	9.804
5/11/2017 9:54:53 AM	3577366493	1013.00	30.07	13.65	9.768
5/11/2017 9:54:54 AM	3577366494	1013.00	30.08	13.69	9.743
5/11/2017 9:54:55 AM	3577366495	1013.00	30.06	13.60	9.797
5/11/2017 9:54:56 AM	3577366496	1013.00	30.07	13.65	9.768
5/11/2017 9:54:57 AM	3577366497	1013.00	30.07	13.70	9.748
5/11/2017 9:54:58 AM	3577366498	1013.00	30.08	13.56	9.796
5/11/2017 9:54:59 AM	3577366499	1013.00	30.08	13.53	9.808
5/11/2017 9:55:00 AM	3577366500	1013.00	30.07	13.53	9.817
5/11/2017 9:55:01 AM	3577366501	1013.00	30.09	13.47	9.824
5/11/2017 9:55:02 AM	3577366502	1013.00	30.08	13.51	9.816
5/11/2017 9:55:03 AM	3577366503	1013.00	30.07	13.57	9.801
5/11/2017 9:55:04 AM	3577366504	1013.00	30.07	13.60	9.788
5/11/2017 9:55:05 AM	3577366505	1013.00	30.08	13.52	9.812
5/11/2017 9:55:06 AM	3577366506	1013.00	30.08	13.63	9.768
5/11/2017 9:55:07 AM	3577366507	1013.00	30.07	13.66	9.764
5/11/2017 9:55:08 AM	3577366508	1013.00	30.07	13.65	9.768
5/11/2017 9:55:09 AM	3577366509	1013.00	30.07	13.60	9.788
5/11/2017 9:55:10 AM	3577366510	1013.00	30.07	13.72	9.740
5/11/2017 9:55:11 AM	3577366511	1013.00	30.07	13.68	9.756
5/11/2017 9:55:12 AM	3577366512	1013.00	30.08	13.59	9.784
5/11/2017 9:55:13 AM	3577366513	1013.00	30.09	13.63	9.759
5/11/2017 9:55:14 AM	3577366514	1013.00	30.07	13.64	9.772
5/11/2017 9:55:15 AM	3577366515	1013.00	30.08	13.62	9.772
5/11/2017 9:55:16 AM	3577366516	1013.00	30.06	13.51	9.834
5/11/2017 9:55:17 AM	3577366517	1013.00	30.08	13.50	9.820
5/11/2017 9:55:18 AM	3577366518	1013.00	30.08	13.47	9.832
5/11/2017 9:55:19 AM	3577366519	1013.00	30.08	13.51	9.816
5/11/2017 9:55:20 AM	3577366520	1013.00	30.08	13.50	9.820
5/11/2017 9:55:21 AM	3577366521	1013.00	30.08	13.52	9.812
5/11/2017 9:55:22 AM	3577366522	1013.00	30.10	13.61	9.758
5/11/2017 9:55:23 AM	3577366523	1013.00	30.08	13.59	9.784
5/11/2017 9:55:24 AM	3577366524	1013.00	30.07	13.48	9.837
5/11/2017 9:55:25 AM	3577366525	1013.00	30.08	13.51	9.816
5/11/2017 9:55:26 AM	3577366526	1013.00	30.07	13.48	9.837
5/11/2017 9:55:27 AM	3577366527	1013.00	30.08	13.49	9.824
5/11/2017 9:55:28 AM	3577366528	1013.00	30.07	13.49	9.833
5/11/2017 9:55:29 AM	3577366529	1013.00	30.09	13.52	9.803
5/11/2017 9:55:30 AM	3577366530	1013.00	30.09	13.40	9.852
5/11/2017 9:55:31 AM	3577366531	1013.00	30.09	13.51	9.807
5/11/2017 9:55:32 AM	3577366532	1013.00	30.07	13.43	9.857
5/11/2017 9:55:33 AM	3577366533	1013.00	30.10	13.37	9.856
5/11/2017 9:55:34 AM	3577366534	1013.00	30.07	13.47	9.841
5/11/2017 9:55:35 AM	3577366535	1013.00	30.10	13.63	9.750
5/11/2017 9:55:36 AM	3577366536	1013.00	30.08	13.62	9.772
5/11/2017 9:55:37 AM	3577366537	1013.00	30.06	13.58	9.805
5/11/2017 9:55:38 AM	3577366538	1013.00	30.07	13.63	9.776
5/11/2017 9:55:39 AM	3577366539	1013.00	30.08	13.58	9.788
5/11/2017 9:55:40 AM	3577366540	1013.00	30.07	13.52	9.821
5/11/2017 9:55:41 AM	3577366541	1013.00	30.09	13.49	9.815
5/11/2017 9:55:42 AM	3577366542	1013.00	30.07	13.52	9.821
5/11/2017 9:55:43 AM	3577366543	1013.00	30.07	13.55	9.809
5/11/2017 9:55:44 AM	3577366544	1013.00	30.09	13.53	9.799
5/11/2017 9:55:45 AM	3577366545	1013.00	30.08	13.59	9.784
5/11/2017 9:55:46 AM	3577366546	1013.00	30.09	13.66	9.747
5/11/2017 9:55:47 AM	3577366547	1013.00	30.08	13.69	9.743
5/11/2017 9:55:48 AM	3577366548	1013.00	30.07	13.74	9.732
5/11/2017 9:55:49 AM	3577366549	1013.00	30.06	13.78	9.725
5/11/2017 9:55:50 AM	3577366550	1013.00	30.07	13.81	9.704
5/11/2017 9:55:51 AM	3577366551	1013.00	30.09	13.74	9.715
5/11/2017 9:55:52 AM	3577366552	1013.00	30.09	13.73	9.719
5/11/2017 9:55:53 AM	3577366553	1013.00	30.06	13.65	9.777
5/11/2017 9:55:54 AM	3577366554	1013.00	30.09	13.52	9.803
5/11/2017 9:55:55 AM	3577366555	1013.00	30.10	13.47	9.815
5/11/2017 9:55:56 AM	3577366556	1013.00	30.08	13.50	9.820
5/11/2017 9:55:57 AM	3577366557	1013.00	30.07	13.53	9.817
5/11/2017 9:55:58 AM	3577366558	1013.00	30.07	13.61	9.784
5/11/2017 9:55:59 AM	3577366559	1013.00	30.06	13.72	9.749
5/11/2017 9:56:00 AM	3577366560	1013.00	30.07	13.70	9.748
5/11/2017 9:56:01 AM	3577366561	1013.00	30.07	13.61	9.784
5/11/2017 9:56:02 AM	3577366562	1013.00	30.07	13.65	9.768
5/11/2017 9:56:03 AM	3577366563	1013.00	30.07	13.58	9.797
5/11/2017 9:56:04 AM	3577366564	1013.00	30.07	13.63	9.776
5/11/2017 9:56:05 AM	3577366565	1013.00	30.07	13.61	9.784
5/11/2017 9:56:06 AM	3577366566	1013.00	30.08	13.62	9.772
5/11/2017 9:56:07 AM	3577366567	1013.00	30.06	13.57	9.809
5/11/2017 9:56:08 AM	3577366568	1013.00	30.07	13.63	9.776
5/11/2017 9:56:09 AM	3577366569	1013.00	30.06	13.56	9.813
5/11/2017 9:56:10 AM	3577366570	1013.00	30.07	13.57	9.801
5/11/2017 9:56:11 AM	3577366571	1013.00	30.09	13.54	9.795
5/11/2017 9:56:12 AM	3577366572	1013.00	30.07	13.57	9.801
5/11/2017 9:56:13 AM	3577366573	1013.00	30.08	13.50	9.820
5/11/2017 9:56:14 AM	3577366574	1013.00	30.07	13.49	9.833
5/11/2017 9:56:15 AM	3577366575	1013.00	30.06	13.51	9.834
5/11/2017 9:56:16 AM	3577366576	1013.00	30.07	13.58	9.797
5/11/2017 9:56:17 AM	3577366577	1013.00	30.08	13.56	9.796
5/11/2017 9:56:18 AM	3577366578	1013.00	30.08	13.50	9.820
5/11/2017 9:56:19 AM	3577366579	1013.00	30.08	13.48	9.828
5/11/2017 9:56:20 AM	3577366580	1013.00	30.07	13.47	9.841
5/11/2017 9:56:21 AM	3577366581	1013.00	30.08	13.47	9.832
5/11/2017 9:56:22 AM	3577366582	1013.00	30.08	13.51	9.816
5/11/2017 9:56:23 AM	3577366583	1013.00	30.08	13.59	9.784
5/11/2017 9:56:24 AM	3577366584	1013.00	30.08	13.62	9.772
5/11/2017 9:56:25 AM	3577366585	1013.00	30.08	13.63	9.768
5/11/2017 9:56:26 AM	3577366586	1013.00	30.08	13.57	9.792
5/11/2017 9:56:27 AM	3577366587	1013.00	30.07	13.50	9.829
5/11/2017 9:56:28 AM	3577366588	1013.00	30.07	13.50	9.829
5/11/2017 9:56:29 AM	3577366589	1013.00	30.07	13.60	9.788
5/11/2017 9:56:30 AM	3577366590	1013.00	30.08	13.61	9.776
5/11/2017 9:56:31 AM	3577366591	1013.00	30.06	13.60	9.797
5/11/2017 9:56:32 AM	3577366592	1013.00	30.08	13.57	9.792
5/11/2017 9:56:33 AM	3577366593	1013.00	30.06	13.55	9.817
5/11/2017 9:56:34 AM	3577366594	1013.00	30.07	13.50	9.829
5/11/2017 9:56:35 AM	3577366595	1013.00	30.07	13.46	9.845
5/11/2017 9:56:36 AM	3577366596	1013.00	30.10	13.59	9.766
5/11/2017 9:56:37 AM	3577366597	1013.00	30.09	13.63	9.759
5/11/2017 9:56:38 AM	3577366598	1013.00	30.07	13.59	9.792
5/11/2017 9:56:39 AM	3577366599	1013.00	30.09	13.51	9.807
5/11/2017 9:56:40 AM	3577366600	1013.00	30.07	13.49	9.833
5/11/2017 9:56:41 AM	3577366601	1013.00	30.08	13.38	9.869
5/11/2017 9:56:42 AM	3577366602	1013.00	30.07	13.36	9.886
5/11/2017 9:56:43 AM	3577366603	1013.00	30.05	13.52	9.838
5/11/2017 9:56:44 AM	3577366604	1013.00	30.08	13.56	9.796
5/11/2017 9:56:45 AM	3577366605	1013.00	30.08	13.59	9.784
5/11/2017 9:56:46 AM	3577366606	1013.00	30.08	13.68	9.747
5/11/2017 9:56:47 AM	3577366607	1013.00	30.05	13.65	9.786
5/11/2017 9:56:48 AM	3577366608	1013.00	30.08	13.49	9.824
5/11/2017 9:56:49 AM	3577366609	1013.00	30.08	13.45	9.840
5/11/2017 9:56:50 AM	3577366610	1013.00	30.08	13.42	9.853
5/11/2017 9:56:51 AM	3577366611	1013.00	30.08	13.36	9.877
5/11/2017 9:56:52 AM	3577366612	1013.00	30.07	13.40	9.870
5/11/2017 9:56:53 AM	3577366613	1013.00	30.10	13.43	9.831
5/11/2017 9:56:54 AM	3577366614	1013.00	30.09	13.50	9.811
5/11/2017 9:56:55 AM	3577366615	1013.00	30.07	13.57	9.801
5/11/2017 9:56:56 AM	3577366616	1013.00	30.08	13.53	9.808
5/11/2017 9:56:57 AM	3577366617	1013.00	30.08	13.47	9.832
5/11/2017 9:56:58 AM	3577366618	1013.00	30.06	13.54	9.821
5/11/2017 9:56:59 AM	3577366619	1013.00	30.07	13.60	9.788
5/11/2017 9:57:00 AM	3577366620	1013.00	30.09	13.67	9.743
5/11/2017 9:57:01 AM	3577366621	1013.00	30.07	13.73	9.736
5/11/2017 9:57:02 AM	3577366622	1013.00	30.08	13.72	9.731
5/11/2017 9:57:03 AM	3577366623	1013.00	30.08	13.68	9.747
5/11/2017 9:57:04 AM	3577366624	1013.00	30.07	13.63	9.776
5/11/2017 9:57:05 AM	3577366625	1013.00	30.07	13.48	9.837
5/11/2017 9:57:06 AM	3577366626	1013.00	30.07	13.49	9.833
5/11/2017 9:57:07 AM	3577366627	1013.00	30.08	13.58	9.788
5/11/2017 9:57:08 AM	3577366628	1013.00	30.07	13.59	9.792
5/11/2017 9:57:09 AM	3577366629	1013.00	30.08	13.49	9.824
5/11/2017 9:57:10 AM	3577366630	1013.00	30.07	13.54	9.813
5/11/2017 9:57:11 AM	3577366631	1013.00	30.07	13.45	9.849
5/11/2017 9:57:12 AM	3577366632	1013.00	30.08	13.42	9.853
5/11/2017 9:57:13 AM	3577366633	1013.00	30.07	13.41	9.866
5/11/2017 9:57:14 AM	3577366634	1013.00	30.09	13.54	9.795
5/11/2017 9:57:15 AM	3577366635	1013.00	30.07	13.50	9.829
5/11/2017 9:57:16 AM	3577366636	1013.00	30.07	13.64	9.772
5/11/2017 9:57:17 AM	3577366637	1013.00	30.10	13.65	9.742
5/11/2017 9:57:18 AM	3577366638	1013.00	30.08	13.57	9.792
5/11/2017 9:57:19 AM	3577366639	1013.00	30.07	13.47	9.841
5/11/2017 9:57:20 AM	3577366640	1013.00	30.07	13.51	9.825
5/11/2017 9:57:21 AM	3577366641	1013.00	30.09	13.43	9.840
5/11/2017 9:57:22 AM	3577366642	1013.00	30.07	13.34	9.894
5/11/2017 9:57:23 AM	3577366643	1013.00	30.09	13.44	9.836
5/11/2017 9:57:24 AM	3577366644	1013.00	30.08	13.52	9.812
5/11/2017 9:57:25 AM	3577366645	1013.00	30.08	13.44	9.845
5/11/2017 9:57:26 AM	3577366646	1013.00	30.09	13.46	9.828
5/11/2017 9:57:27 AM	3577366647	1013.00	30.08	13.47	9.832
5/11/2017 9:57:28 AM	3577366648	1013.00	30.08	13.53	9.808
5/11/2017 9:57:29 AM	3577366649	1013.00	30.08	13.45	9.840
5/11/2017 9:57:30 AM	3577366650	1013.00	30.07	13.43	9.857
5/11/2017 9:57:31 AM	3577366651	1013.00	30.08	13.48	9.828
5/11/2017 9:57:32 AM	3577366652	1013.00	30.09	13.56	9.787
5/11/2017 9:57:33 AM	3577366653	1013.00	30.08	13.49	9.824
5/11/2017 9:57:34 AM	3577366654	1013.00	30.07	13.61	9.784
5/11/2017 9:57:35 AM	3577366655	1013.00	30.08	13.74	9.723
5/11/2017 9:57:36 AM	3577366656	1013.00	30.09	13.72	9.723
5/11/2017 9:57:37 AM	3577366657	1013.00	30.08	13.73	9.727
5/11/2017 9:57:38 AM	3577366658	1013.00	30.08	13.77	9.711
5/11/2017 9:57:39 AM	3577366659	1013.00	30.08	13.75	9.719
5/11/2017 9:57:40 AM	3577366660	1013.00	30.08	13.66	9.756
5/11/2017 9:57:41 AM	3577366661	1013.00	30.08	13.62	9.772
5/11/2017 9:57:42 AM	3577366662	1013.00	30.06	13.59	9.801
5/11/2017 9:57:43 AM	3577366663	1013.00	30.09	13.58	9.779
5/11/2017 9:57:44 AM	3577366664	1013.00	30.09	13.52	9.803
5/11/2017 9:57:45 AM	3577366665	1013.00	30.06	13.58	9.805
5/11/2017 9:57:46 AM	3577366666	1013.00	30.09	13.54	9.795
5/11/2017 9:57:47 AM	3577366667	1013.00	30.08	13.53	9.808
5/11/2017 9:57:48 AM	3577366668	1013.00	30.09	13.52	9.803
5/11/2017 9:57:49 AM	3577366669	1013.00	30.08	13.56	9.796
5/11/2017 9:57:50 AM	3577366670	1013.00	30.09	13.52	9.803
5/11/2017 9:57:51 AM	3577366671	1013.00	30.08	13.55	9.800
5/11/2017 9:57:52 AM	3577366672	1013.00	30.08	13.63	9.768
5/11/2017 9:57:53 AM	3577366673	1013.00	30.10	13.65	9.742
5/11/2017 9:57:54 AM	3577366674	1013.00	30.09	13.62	9.763
5/11/2017 9:57:55 AM	3577366675	1013.00	30.09	13.61	9.767
5/11/2017 9:57:56 AM	3577366676	1013.00	30.07	13.66	9.764
5/11/2017 9:57:57 AM	3577366677	1013.00	30.09	13.66	9.747
5/11/2017 9:57:58 AM	3577366678	1013.00	30.08	13.69	9.743
5/11/2017 9:57:59 AM	3577366679	1013.00	30.08	13.70	9.739
5/11/2017 9:58:00 AM	3577366680	1013.00	30.09	13.69	9.735
5/11/2017 9:58:01 AM	3577366681	1013.00	30.09	13.73	9.719
5/11/2017 9:58:02 AM	3577366682	1013.00	30.10	13.67	9.734
5/11/2017 9:58:03 AM	3577366683	1013.00	30.10	13.62	9.754
5/11/2017 9:58:04 AM	3577366684	1013.00	30.07	13.61	9.784
5/11/2017 9:58:05 AM	3577366685	1013.00	30.09	13.67	9.743
5/11/2017 9:58:06 AM	3577366686	1013.00	30.08	13.58	9.788
5/11/2017 9:58:07 AM	3577366687	1013.00	30.07	13.65	9.768
5/11/2017 9:58:08 AM	3577366688	1013.00	30.08	13.68	9.747
5/11/2017 9:58:09 AM	3577366689	1013.00	30.08	13.67	9.751
5/11/2017 9:58:10 AM	3577366690	1013.00	30.09	13.64	9.755
5/11/2017 9:58:11 AM	3577366691	1013.00	30.10	13.71	9.718
5/11/2017 9:58:12 AM	3577366692	1013.00	30.10	13.75	9.702
5/11/2017 9:58:13 AM	3577366693	1013.00	30.09	13.73	9.719
5/11/2017 9:58:14 AM	3577366694	1013.00	30.09	13.74	9.715
5/11/2017 9:58:15 AM	3577366695	1013.00	30.10	13.78	9.690
5/11/2017 9:58:16 AM	3577366696	1013.00	30.10	13.73	9.710
5/11/2017 9:58:17 AM	3577366697	1013.00	30.07	13.62	9.780
5/11/2017 9:58:18 AM	3577366698	1013.00	30.09	13.58	9.779
5/11/2017 9:58:19 AM	3577366699	1013.00	30.09	13.57	9.783
5/11/2017 9:58:20 AM	3577366700	1013.00	30.09	13.61	9.767
5/11/2017 9:58:21 AM	3577366701	1013.00	30.09	13.65	9.751
5/11/2017 9:58:22 AM	3577366702	1013.00	30.09	13.69	9.735
5/11/2017 9:58:23 AM	3577366703	1013.00	30.08	13.70	9.739
5/11/2017 9:58:24 AM	3577366704	1013.00	30.09	13.71	9.727
5/11/2017 9:58:25 AM	3577366705	1013.00	30.09	13.62	9.763
5/11/2017 9:58:26 AM	3577366706	1013.00	30.09	13.58	9.779
5/11/2017 9:58:27 AM	3577366707	1013.00	30.09	13.60	9.771
5/11/2017 9:58:28 AM	3577366708	1013.00	30.09	13.71	9.727
5/11/2017 9:58:29 AM	3577366709	1013.00	30.09	13.65	9.751
5/11/2017 9:58:30 AM	3577366710	1013.00	30.08	13.64	9.764
5/11/2017 9:58:31 AM	3577366711	1013.00	30.09	13.62	9.763
5/11/2017 9:58:32 AM	3577366712	1013.00	30.08	13.58	9.788
5/11/2017 9:58:33 AM	3577366713	1013.00	30.10	13.50	9.803
5/11/2017 9:58:34 AM	3577366714	1013.00	30.08	13.57	9.792
5/11/2017 9:58:35 AM	3577366715	1013.00	30.10	13.56	9.778
5/11/2017 9:58:36 AM	3577366716	1013.00	30.10	13.61	9.758
5/11/2017 9:58:37 AM	3577366717	1013.00	30.07	13.62	9.780
5/11/2017 9:58:38 AM	3577366718	1013.00	30.09	13.56	9.787
5/11/2017 9:58:39 AM	3577366719	1013.00	30.08	13.57	9.792
5/11/2017 9:58:40 AM	3577366720	1013.00	30.10	13.64	9.746
5/11/2017 9:58:41 AM	3577366721	1013.00	30.10	13.67	9.734
5/11/2017 9:58:42 AM	3577366722	1013.00	30.09	13.72	9.723
5/11/2017 9:58:43 AM	3577366723	1013.00	30.10	13.73	9.710
5/11/2017 9:58:44 AM	3577366724	1013.00	30.09	13.71	9.727
5/11/2017 9:58:45 AM	3577366725	1013.00	30.09	13.69	9.735
5/11/2017 9:58:46 AM	3577366726	1013.00	30.08	13.69	9.743
5/11/2017 9:58:47 AM	3577366727	1013.00	30.09	13.68	9.739
5/11/2017 9:58:48 AM	3577366728	1013.00	30.10	13.80	9.682
5/11/2017 9:58:49 AM	3577366729	1013.00	30.09	13.79	9.695
5/11/2017 9:58:50 AM	3577366730	1013.00	30.08	13.80	9.699
5/11/2017 9:58:51 AM	3577366731	1013.00	30.08	13.80	9.699
5/11/2017 9:58:52 AM	3577366732	1013.00	30.09	13.70	9.731
5/11/2017 9:58:53 AM	3577366733	1013.00	30.09	13.59	9.775
5/11/2017 9:58:54 AM	3577366734	1013.00	30.08	13.61	9.776
5/11/2017 9:58:55 AM	3577366735	1013.00	30.09	13.63	9.759
5/11/2017 9:58:56 AM	3577366736	1013.00	30.09	13.51	9.807
5/11/2017 9:58:57 AM	3577366737	1013.00	30.09	13.55	9.791
5/11/2017 9:58:58 AM	3577366738	1013.00	30.10	13.52	9.795
5/11/2017 9:58:59 AM	3577366739	1013.00	30.10	13.50	9.803
5/11/2017 9:59:00 AM	3577366740	1013.00	30.08	13.48	9.828
5/11/2017 9:59:01 AM	3577366741	1013.00	30.08	13.52	9.812
5/11/2017 9:59:02 AM	3577366742	1013.00	30.10	13.54	9.786
5/11/2017 9:59:03 AM	3577366743	1013.00	30.10	13.60	9.762
5/11/2017 9:59:04 AM	3577366744	1013.00	30.08	13.60	9.780
5/11/2017 9:59:05 AM	3577366745	1013.00	30.09	13.59	9.775
5/11/2017 9:59:06 AM	3577366746	1013.00	30.08	13.61	9.776
5/11/2017 9:59:07 AM	3577366747	1013.00	30.08	13.66	9.756
5/11/2017 9:59:08 AM	3577366748	1013.00	30.09	13.63	9.759
5/11/2017 9:59:09 AM	3577366749	1013.00	30.09	13.58	9.779
5/11/2017 9:59:10 AM	3577366750	1013.00	30.11	13.50	9.794
5/11/2017 9:59:11 AM	3577366751	1013.00	30.10	13.50	9.803
5/11/2017 9:59:12 AM	3577366752	1013.00	30.09	13.35	9.872
5/11/2017 9:59:13 AM	3577366753	1013.00	30.08	13.34	9.885
5/11/2017 9:59:14 AM	3577366754	1013.00	30.10	13.33	9.872
5/11/2017 9:59:15 AM	3577366755	1013.00	30.08	13.42	9.853
5/11/2017 9:59:16 AM	3577366756	1013.00	30.09	13.51	9.807
5/11/2017 9:59:17 AM	3577366757	1013.00	30.08	13.56	9.796
5/11/2017 9:59:18 AM	3577366758	1013.00	30.08	13.60	9.780
5/11/2017 9:59:19 AM	3577366759	1013.00	30.10	13.61	9.758
5/11/2017 9:59:20 AM	3577366760	1013.00	30.08	13.50	9.820
5/11/2017 9:59:21 AM	3577366761	1013.00	30.09	13.52	9.803
5/11/2017 9:59:22 AM	3577366762	1013.00	30.10	13.63	9.750
5/11/2017 9:59:23 AM	3577366763	1013.00	30.09	13.62	9.763
5/11/2017 9:59:24 AM	3577366764	1013.00	30.08	13.68	9.747
5/11/2017 9:59:25 AM	3577366765	1013.00	30.08	13.86	9.675
5/11/2017 9:59:26 AM	3577366766	1013.00	30.10	13.80	9.682
5/11/2017 9:59:27 AM	3577366767	1013.00	30.07	13.76	9.724
5/11/2017 9:59:28 AM	3577366768	1013.00	30.08	13.83	9.687
5/11/2017 9:59:29 AM	3577366769	1013.00	30.09	13.83	9.679
5/11/2017 9:59:30 AM	3577366770	1013.00	30.10	13.78	9.690
5/11/2017 9:59:31 AM	3577366771	1013.00	30.09	13.76	9.707
5/11/2017 9:59:32 AM	3577366772	1013.00	30.09	13.70	9.731
5/11/2017 9:59:33 AM	3577366773	1013.00	30.10	13.62	9.754
5/11/2017 9:59:34 AM	3577366774	1013.00	30.11	13.58	9.762
5/11/2017 9:59:35 AM	3577366775	1013.00	30.08	13.50	9.820
5/11/2017 9:59:36 AM	3577366776	1013.00	30.10	13.47	9.815
5/11/2017 9:59:37 AM	3577366777	1013.00	30.09	13.47	9.824
5/11/2017 9:59:38 AM	3577366778	1013.00	30.08	13.50	9.820
5/11/2017 9:59:39 AM	3577366779	1013.00	30.09	13.56	9.787
5/11/2017 9:59:40 AM	3577366780	1013.00	30.10	13.60	9.762
5/11/2017 9:59:41 AM	3577366781	1013.00	30.09	13.70	9.731
5/11/2017 9:59:42 AM	3577366782	1013.00	30.11	13.77	9.685
5/11/2017 9:59:43 AM	3577366783	1013.00	30.10	13.79	9.686
5/11/2017 9:59:44 AM	3577366784	1013.00	30.09	13.79	9.695
5/11/2017 9:59:45 AM	3577366785	1013.00	30.08	13.72	9.731
5/11/2017 9:59:46 AM	3577366786	1013.00	30.11	13.70	9.713
5/11/2017 9:59:47 AM	3577366787	1013.00	30.11	13.73	9.701
5/11/2017 9:59:48 AM	3577366788	1013.00	30.09	13.66	9.747
5/11/2017 9:59:49 AM	3577366789	1013.00	30.11	13.64	9.737
5/11/2017 9:59:50 AM	3577366790	1013.00	30.12	13.70	9.705
5/11/2017 9:59:51 AM	3577366791	1013.00	30.10	13.66	9.738
5/11/2017 9:59:52 AM	3577366792	1013.00	30.11	13.59	9.758
5/11/2017 9:59:53 AM	3577366793	1013.00	30.11	13.58	9.762
5/11/2017 9:59:54 AM	3577366794	1013.00	30.10	13.55	9.782
5/11/2017 9:59:55 AM	3577366795	1013.00	30.12	13.63	9.733
5/11/2017 9:59:56 AM	3577366796	1013.00	30.11	13.61	9.750
